UserID,TimeSpentOnCourse,NumberOfVideosWatched,NumberOfQuizzesTaken,QuizScores,CompletionRate,DeviceType,CourseCompletion,EngagementScore,EngagementLevel,CourseCategory_Arts,CourseCategory_Business,CourseCategory_Health,CourseCategory_Programming,CourseCategory_Science
4960,28.143211893635197,17,6,59.91021249152622,11.3343159116857,1,0,28.6288418883122,1,0,0,0,1,0
3455,52.99501782284892,19,1,97.75003787512762,8.854350760148222,1,0,43.51411457065109,0,0,0,0,0,1
8043,54.4032249430474,16,6,66.92227768312262,52.434862652123,1,0,35.22926379468531,2,0,0,0,0,1
656,56.50875365619233,11,4,94.34596438736598,61.6713496339963,0,1,42.12536497432441,0,0,0,0,1,0
8620,20.782271113795048,15,0,63.56934016472506,34.06943907861858,0,1,26.261610849900627,1,0,1,0,0,0
5315,7.349389971500942,7,10,66.55258467937198,87.47163235225948,0,0,25.69866559868176,1,0,0,1,0,0
6022,56.30946294978614,15,7,72.0410657530801,68.78513994096139,0,1,37.15802305688554,2,0,0,0,0,1
3847,95.34860142800385,10,6,66.01592867848797,28.31474065060357,0,0,40.94752686058708,0,0,1,0,0,0
6616,74.41927456039049,3,7,93.00229001090338,13.833950180690737,1,0,43.9461564241413,0,0,0,1,0,0
1399,39.38866852444522,18,4,98.2268129109112,95.32268990066883,1,1,41.818004207673496,0,0,0,0,1,0
2906,6.627216500526457,6,3,73.83275218579124,51.91014722001112,1,0,25.562724625832132,1,0,1,0,0,0
853,41.20213112341733,11,2,91.82214468552338,61.5420838779705,0,1,38.05302700787213,2,0,0,0,0,1
7356,82.80956180732541,8,6,54.2156295111236,22.85339424387005,1,0,34.69040997865565,2,1,0,0,0,0
1415,76.51710623470474,18,9,71.90252091874339,5.5372655281775485,1,1,42.00383539786987,0,0,0,0,1,0
5494,83.75648322975353,4,4,82.35568762215024,58.89642158457398,1,0,41.822873268000706,0,0,0,0,0,1
4512,94.8126476591645,14,8,89.62598173214565,99.57887674441166,0,1,49.414071098293306,0,0,0,0,0,1
5993,6.075762913852174,5,9,65.19815249049648,99.78785389353249,0,0,24.323083071642337,1,0,1,0,0,0
386,53.3298359423068,11,3,75.5169879875403,32.8674975553661,0,0,35.62446686587732,2,0,0,0,1,0
2382,64.88249777703273,3,8,62.75604832687661,96.3544898289717,0,0,33.43566409792887,2,0,0,0,1,0
6819,59.73268754736235,6,2,73.30321240898888,55.34484346107584,0,0,34.68284748122189,2,1,0,0,0,0
6678,14.837394448255951,16,6,93.91461446111924,42.7640980435254,0,0,36.205115339021845,2,0,0,1,0,0
6631,47.87948612180135,14,5,89.55301302377895,9.589723387958047,0,1,40.104211409057925,2,0,0,0,1,0
8440,27.730245630998333,4,8,71.59758235935985,44.02880972900031,1,1,29.630718921387654,1,0,1,0,0,0
5412,22.43256615934562,5,8,99.40793036248924,95.20015815873327,0,1,37.25024101742898,2,0,1,0,0,0
4761,17.10020133525599,4,8,52.719087759069424,95.06719899622256,0,0,22.053762568066904,1,0,0,1,0,0
6468,51.76091055823729,20,7,69.48308246526688,57.83407931763808,0,0,36.72188864006277,2,0,0,1,0,0
2295,91.01723930207874,9,6,94.53235410240224,46.06036258817001,1,1,48.492809305094845,0,1,0,0,0,0
2369,35.24900226845709,1,4,65.47385066375412,94.30612119912584,0,0,27.33697560744851,1,0,0,1,0,0
915,73.23816295107689,17,6,71.16750334293965,7.20593974398721,1,1,40.123120334075736,2,0,0,0,0,1
5914,34.95057646783383,14,1,83.47228876146113,46.78898079862134,1,0,34.83279039264843,2,0,1,0,0,0
187,87.6609607501753,15,7,51.73126885892052,99.1939314624818,0,1,36.70835359270771,2,0,0,1,0,0
776,93.25936052714812,13,9,83.53209950942355,7.041147993789543,0,1,47.356314747713725,0,0,0,0,1,0
1426,52.53153283050994,2,1,68.686402357465,38.273238613390944,0,0,30.80159661673129,2,0,1,0,0,0
3227,49.68932090992314,3,6,78.59553078795754,8.427222693333302,0,0,34.892737000173426,2,1,0,0,0,0
1469,43.07523899819655,7,9,67.2458535656989,38.46342580231648,0,0,32.05729908938505,2,0,0,0,1,0
8652,9.282677595067131,5,9,69.06345968847884,74.79102774734983,0,0,26.059919873655737,1,1,0,0,0,0
142,7.5741299925892385,7,7,82.98203053879442,99.60967117024472,0,1,29.82795256030439,1,0,0,1,0,0
290,91.46763773986947,5,3,71.87872342214145,93.07619030409772,0,0,40.01779181981894,2,0,0,0,0,1
4956,67.35610499593159,6,10,92.23976541906852,15.915766944458076,0,1,43.97602852498824,0,0,0,1,0,0
4907,76.65782790038855,15,4,62.44889021746778,44.69455833460108,1,0,37.10307608731027,2,0,0,0,1,0
3727,31.928183870283547,2,5,70.88265493825392,99.87635654445128,1,1,28.871869578127214,1,0,0,0,1,0
2064,2.8692069790472314,4,5,69.79661796471738,46.01932707743471,0,0,23.775442645643718,1,0,1,0,0,0
5383,53.56930984455329,18,1,83.83278261605776,61.82278962253457,0,1,39.21231055683692,2,0,1,0,0,0
1660,72.32119084014195,8,1,85.07124272952575,20.60589566538285,1,0,40.65918717008327,0,0,0,0,0,1
4676,32.109910529450985,6,7,50.43192781563028,24.720146485766826,0,0,24.249362239990262,1,0,0,0,0,1
5625,48.62406162015551,11,0,56.40517161856957,63.19427891263428,1,0,28.20388257719886,1,0,0,0,0,1
2241,11.929029190743444,19,5,95.53959898024708,4.279911880658494,0,0,36.579104948407945,2,0,0,0,1,0
168,94.46008654981182,10,2,58.84557987966218,41.27091620601991,0,0,37.51648954286478,2,1,0,0,0,0
3006,63.03772464786408,2,4,92.09053098110827,58.965282382208336,0,0,40.55394973094802,0,0,0,0,0,1
6902,15.462979277535522,13,6,79.19211586735875,13.402077963004578,1,0,31.210971030164018,2,0,0,1,0,0
3011,38.22003105442571,1,6,68.75235672551464,74.03633980399282,0,0,29.41531260745102,1,0,0,0,0,1
4298,6.800497883303407,9,1,56.890319130022114,2.9667053864524395,1,0,20.641185358001245,1,0,0,0,0,1
8325,3.618996042561992,19,3,80.15517787051031,88.6163302671697,0,0,29.90797264881425,1,0,0,1,0,0
7173,5.446040154364424,5,2,88.21922684528215,56.31023893645647,0,0,29.15605528137024,1,1,0,0,0,0
5495,76.08614974298656,18,2,67.5101520139804,81.07932416018524,0,0,38.6485525579317,2,0,0,0,0,1
4167,40.94875388421571,9,4,84.01851095251342,0.9777659958152052,1,1,35.76632898491285,2,0,0,1,0,0
2318,50.63374836974084,8,1,79.48936053952971,45.97062786696144,1,0,35.08088286841226,2,0,0,0,0,1
4613,87.21023205278618,11,4,69.5151627050914,84.167847661817,1,1,40.202390581028936,0,0,0,0,1,0
3676,93.84489349224592,17,10,61.791748979878726,13.636210476701416,0,0,42.139605522567884,0,0,0,1,0,0
4346,71.22306142482077,3,10,63.60451757693959,58.485190806112286,0,0,35.391506329549614,2,0,0,0,1,0
3635,37.867665937500256,12,9,93.20043585880106,92.57102408562343,1,1,40.05631062639036,2,0,1,0,0,0
4607,68.12797730197984,6,10,67.35540426811897,69.4689146283433,1,1,36.64965719479206,2,0,0,1,0,0
8004,33.348848677060055,14,5,70.41934591338517,17.91402637893774,0,1,31.748596535886364,2,0,0,1,0,0
2829,33.95829752690892,4,5,92.21945893504008,8.688261893481608,1,0,36.09833123535563,2,0,0,1,0,0
824,21.74240320694068,17,2,71.47585251648263,70.06510846897459,1,1,29.82638833219411,1,1,0,0,0,0
3726,13.65752797296086,14,6,94.35750177504607,19.7215203959666,1,0,35.66560556764678,2,0,0,0,1,0
4423,79.90177782113956,7,5,55.60579051113822,45.97218439778297,0,0,34.074057161146584,2,0,0,0,0,1
3754,83.61290060280021,5,9,65.77913930379012,64.87849034921996,0,0,38.45406389964107,2,0,0,0,1,0
5504,30.14046848502243,6,10,93.79114375645143,10.389711512903322,1,1,37.74262745423947,2,0,0,1,0,0
4015,67.05723803469071,13,5,55.57535521034788,29.377820644805176,1,0,33.13290940934869,2,0,0,0,0,1
4088,28.03506358181052,6,1,65.80050094058578,64.2705931184697,0,0,26.446461726901628,1,0,0,1,0,0
161,52.330804519281806,4,6,74.34848943601425,51.628669967899086,0,0,34.324091644275,2,1,0,0,0,0
2884,45.31476339388697,12,4,65.82012912939585,92.4203253184804,0,1,31.782696149718408,2,0,0,0,1,0
7821,40.46426720276342,5,5,51.314745659761535,11.683646325072871,0,0,25.227991794425876,1,0,0,1,0,0
6835,60.04459263187998,18,6,91.50634065844926,36.524745187621086,0,1,44.079928871273175,0,0,1,0,0,0
8841,99.00222763621906,13,8,63.00471336445224,77.69854614054164,0,0,41.9518149838551,0,0,0,0,0,1
4680,88.19410913034476,15,7,90.90424191798203,17.28163011361915,0,1,48.556212218856665,0,0,0,0,1,0
3960,33.07363454959236,11,2,82.41150575946894,44.682205984661806,1,0,33.7667059467673,2,0,0,1,0,0
8597,25.79964104489802,12,4,72.10535337644498,19.91253524885009,1,1,30.155541401015135,2,0,1,0,0,0
3719,10.09771311563352,20,3,57.15514326324716,2.2533265969479688,0,0,24.40413133978818,1,0,0,1,0,0
3982,83.37203318265883,17,5,69.21829488388494,57.63644350708403,1,0,41.08245443804407,0,0,0,1,0,0
3871,71.52700881881924,18,9,56.011511309387366,59.505353812899685,0,0,36.33831498020368,2,0,1,0,0,0
5369,43.18900329662166,1,0,70.71254279100498,4.008266196064514,0,0,29.217783430693387,1,0,0,0,0,1
7587,3.477485054822795,0,0,69.44196165613474,90.07981743673962,1,0,21.45853580670852,1,0,0,0,1,0
2026,68.1761868003979,5,9,58.45805008084137,42.365664599837714,0,0,33.479128648324036,2,0,0,1,0,0
3524,96.8181324840602,16,0,94.47849255728336,96.9240387773468,0,1,49.45081161431584,0,0,1,0,0,0
2397,82.64759324361509,4,3,99.80309385860612,11.777711803286929,0,0,46.57749494143255,0,0,1,0,0,0
3894,5.86356249529338,7,8,78.07541765642122,76.72598575312348,0,1,28.328066546079175,1,0,1,0,0,0
4905,55.23921025308476,19,3,82.61255274488471,82.73518700680273,1,1,39.93682366902067,2,1,0,0,0,0
4082,33.52239637944845,15,1,57.11614761828167,54.81682614645431,0,0,26.898875633785224,1,0,0,1,0,0
3856,83.28159445505682,1,0,83.94090837036742,98.12148952087304,1,0,40.402959513020456,0,0,0,1,0,0
5491,65.84744494410391,13,2,63.94201402309142,13.721756713666434,1,0,34.58514429686613,2,1,0,0,0,0
6097,86.36490120594098,4,4,63.3019311642335,44.34599526654799,0,0,36.576261566339426,2,0,0,0,0,1
2259,19.698148489522584,20,1,74.01665399050717,38.948489223567485,1,0,30.630662925266215,2,0,1,0,0,0
2565,2.817216713535037,17,3,80.15088302691672,3.5012410725158705,0,0,29.30236391651132,1,0,0,0,1,0
6594,9.572148459755676,14,4,75.12449975901957,48.428449685371625,0,0,28.600336650461895,1,1,0,0,0,0
7577,99.14878444191152,15,5,81.05554892715936,96.34867823467155,0,1,47.01344587769188,0,0,0,0,1,0
3426,10.015552026135918,5,6,81.81987349279822,28.54488786063982,0,0,29.178761412543935,1,0,0,0,1,0
2664,89.11187121372771,15,6,70.18188111747065,78.14926593061196,0,1,42.22470115371218,0,0,0,0,1,0
6598,57.2526257379616,3,7,56.06862007956859,57.935078623563975,0,0,29.77605865670366,1,0,0,0,0,1
580,13.690619208235711,2,2,67.47077733592984,5.779490888246929,0,0,23.725544658261377,1,0,0,0,0,1
4763,19.374802331587883,16,0,70.83246032388962,34.8952164516606,0,0,28.417202516852704,1,0,0,1,0,0
2509,3.3735692902766363,0,10,88.65233077851514,61.33656805404063,0,0,30.002941705804336,1,0,1,0,0,0
5525,83.75896198024526,12,2,57.10214866716531,36.49759215130359,1,0,35.52725775659374,2,0,0,0,1,0
2691,80.79563395570383,18,8,61.152915348147104,77.70577859229103,0,1,39.26908871647082,2,0,0,0,0,1
1536,7.711843186983146,0,5,89.87419837025291,97.8094908279648,1,0,29.750391284732842,1,0,0,0,1,0
5258,98.61122245108405,19,9,72.77451041415401,13.27956874909948,0,1,46.472373165441326,0,1,0,0,0,0
3937,65.92195287663384,3,5,98.47719486515764,50.62363306099219,0,0,43.499109977341384,0,1,0,0,0,0
7337,63.43023869341033,0,3,88.63297325726248,22.290187332407218,0,0,38.8473349419926,2,0,1,0,0,0
6919,39.736408685287614,20,1,72.4056223115357,22.389015526285792,1,0,33.75424025681248,2,0,0,0,1,0
2810,31.888129304736584,4,2,58.36560379304272,42.84901356512425,0,0,24.729544412765403,1,0,0,1,0,0
8963,48.21363712769524,6,5,52.55863761659781,2.849304022815735,1,1,27.226045967964485,1,0,0,0,0,1
4808,15.041054040079812,2,3,92.93303373738772,69.25090720567408,1,0,31.887299848430683,2,0,0,0,1,0
7234,5.009567961710031,6,3,66.81378810374248,71.35456312693987,1,0,23.16585866423055,1,0,0,1,0,0
5983,7.169454779869379,6,1,76.48750357592237,37.95933745274728,0,0,25.8967529331532,1,0,0,0,1,0
5473,41.693037276886535,2,10,66.01996275087393,57.026249255324345,0,0,30.570735535101754,2,0,0,1,0,0
3994,7.10634932905645,18,1,61.707933204296936,49.88972865819247,1,0,24.211522840519244,1,0,0,0,1,0
4889,79.50637148785862,9,0,94.92133269945263,95.55309302120702,0,1,44.85754667765034,0,0,0,1,0,0
4595,6.166320721879347,8,4,56.72330500957569,13.301044277314933,1,0,21.086929232810988,1,0,1,0,0,0
6247,75.71356956594599,15,5,59.941060195810216,92.7888448294554,1,1,36.46076058061334,2,0,1,0,0,0
4423,79.90177782113956,7,5,55.60579051113822,45.97218439778297,0,0,34.074057161146584,2,0,0,0,0,1
8128,98.96526381019282,19,5,61.47777988534165,37.09937434158389,0,0,42.0270814514372,0,0,1,0,0,0
4080,89.80681310881776,1,10,81.59894931740729,34.76254421658241,0,0,43.67491115480939,0,0,0,0,1,0
293,38.96991673096372,19,2,55.35563067228965,59.54909327812496,0,0,28.551274213260363,1,0,0,0,1,0
8474,81.11533783859478,7,6,75.41770523035424,9.47854140034854,0,1,40.51607238005333,0,0,0,0,1,0
7835,56.974935803099925,10,8,89.5812258639215,39.84006820853855,1,1,41.66985620373444,0,1,0,0,0,0
7202,92.49953238059916,2,9,85.40457702427251,86.72786758244051,1,1,45.2512889357896,0,0,0,0,1,0
859,64.57875406326704,11,4,98.71909842969296,27.077476150420345,1,1,44.88990526029596,0,0,0,0,1,0
4542,21.408469867736244,20,6,57.19999221940319,71.82994630310263,0,1,27.29352224201348,1,0,0,1,0,0
84,6.000239612395931,5,10,56.65370649794171,82.4665900517614,0,0,22.02615507961378,1,0,0,1,0,0
846,46.17626645841746,11,4,84.33173778929857,20.52777865843599,1,1,37.261249299304716,2,0,0,1,0,0
8733,13.931772720059886,3,10,67.78707413549682,45.94386404490852,1,0,26.333841330259826,1,1,0,0,0,0
5427,56.20846351461921,15,0,69.55123694200198,90.86815408438214,1,0,34.43289451523205,2,1,0,0,0,0
2107,8.899123239766038,12,1,77.87134731063516,98.10016763629878,0,0,28.003246376348436,1,1,0,0,0,0
3997,9.511399792641948,17,4,55.84939197092976,60.35526953288071,0,0,23.496869553954475,1,0,0,0,1,0
2463,20.69276455998525,10,9,65.53313570341008,0.6667545151270327,1,0,28.20463833182037,1,1,0,0,0,0
4814,28.29290379336733,13,0,82.01712157382465,96.89846671740136,0,1,32.687859154953514,2,0,0,1,0,0
42,15.597937825187357,6,4,66.021255131706,43.80100612387909,0,0,25.114005348045524,1,0,0,0,1,0
4195,98.15633332829329,9,1,84.21270075812566,77.48009326514865,0,1,45.28195022653049,0,0,1,0,0,0
2503,58.41681420011114,20,3,89.87926762454087,69.56776757133046,0,1,42.91880684338227,0,0,0,0,0,1
6293,58.5311175929765,16,3,98.68006450732136,76.85484170680571,1,1,44.65962051893217,0,1,0,0,0,0
2425,34.96843612528394,4,0,67.63733709065401,34.14062041972193,1,0,27.50551962974731,1,0,0,1,0,0
4212,28.950308722462303,16,3,56.3490811659065,27.943827700821355,0,0,26.635779919815164,1,0,0,0,1,0
4975,2.4761161513259817,3,0,75.71890615722654,57.43229720257723,1,0,23.851372754406636,1,0,1,0,0,0
4277,86.3156101391461,12,6,73.92586506337474,16.91334044435586,1,1,42.15456934405872,0,0,0,1,0,0
2472,38.26236623571305,3,10,92.3152088039724,4.251800495631109,0,0,38.07178856362007,2,0,0,0,0,1
2775,27.70980973134405,20,3,59.36067340097186,58.62059353395086,0,0,28.235967771933485,1,0,0,0,0,1
555,43.032688111409605,8,2,83.3933879370995,95.21076658014027,0,1,35.16390024118358,2,0,0,1,0,0
3509,95.4802492107068,11,5,93.95160493174996,36.97053774917048,1,1,49.30192633745221,0,0,0,1,0,0
4561,48.04751923317228,4,8,50.29354555259411,84.10217736796042,1,0,26.896617127749245,1,0,0,0,0,1
2129,50.0105386198039,2,8,66.98682386526949,82.44283640865267,0,0,31.797944111145547,2,0,0,0,0,1
5306,27.936331600219788,13,3,58.98071522786677,74.15092599148535,0,0,26.552754256399588,1,0,0,0,0,1
1253,31.61754303846984,1,5,90.2805048777077,59.28510280587136,0,0,34.40530921023688,2,0,1,0,0,0
216,29.339644502935137,15,6,58.07404030457987,25.978889550605054,0,0,27.833348101902285,1,1,0,0,0,0
705,39.31795118155381,13,1,62.12735290682051,84.8144247296941,1,0,28.985437084725838,1,0,0,0,1,0
8438,56.794255934878336,10,10,92.53903575714638,95.14300453713396,0,0,43.08467679542201,0,0,0,1,0,0
1508,1.9149172521459223,0,10,90.79620843196211,72.45921998612862,0,0,30.3835476349749,2,0,1,0,0,0
2984,23.682544777228504,20,8,73.12730479859613,41.30020401212572,0,1,33.04104949947997,2,0,0,0,1,0
3530,17.40915252345703,11,1,94.9347151659772,97.39763961037056,1,0,34.424062004015425,2,1,0,0,0,0
6103,32.39030316694276,17,4,83.99763784838552,85.50767859520609,1,1,36.059545924565356,2,0,1,0,0,0
3888,75.74289458176716,15,8,73.15894658870256,4.788392065515124,0,1,41.27140500132886,0,1,0,0,0,0
6420,92.11859331850364,6,8,60.3213419557592,92.43269630426978,0,1,38.29774938405842,2,0,0,1,0,0
203,8.791069844344506,13,4,83.91284412178175,77.64737717328683,0,1,30.866245808516535,2,0,0,0,1,0
5039,51.391216170137085,18,3,72.4106987706535,37.03932613180048,0,0,35.95362854182072,2,0,0,0,0,1
6694,80.07616574624808,13,2,97.2191987747233,42.0265287055752,0,0,47.12946946674164,0,1,0,0,0,0
7375,60.36437426282766,4,3,78.62572021160331,57.53617023595458,0,0,36.21330343078997,2,0,0,0,0,1
179,5.177846389548546,11,6,50.1518009562727,67.49610689950595,1,0,20.18755263700055,1,0,0,1,0,0
1388,17.882508549983754,10,3,63.340745004824576,68.26023619203247,0,0,25.361075040444447,1,0,0,0,1,0
8610,26.030784104404216,8,2,71.38451658610543,44.61322583378296,1,1,28.50089611462439,1,1,0,0,0,0
4820,96.04125306801916,8,7,51.53246642248887,44.17242089046702,0,0,36.54716547899011,2,0,1,0,0,0
5291,78.00136646154935,5,4,55.59714700863,64.93068829755434,1,0,32.989390065667884,2,1,0,0,0,0
1428,42.41794080445052,7,1,92.14639468593684,35.62662685391249,0,0,37.16914775058214,2,1,0,0,0,0
2635,62.89594185189399,11,5,99.65136911359583,66.57850469450207,1,1,45.14668026741967,0,0,0,0,1,0
7429,26.10142781725901,5,9,79.36080461194578,82.35366941209956,1,1,32.176498390690355,2,1,0,0,0,0
826,90.93531723935423,17,3,77.35636902223024,42.86509425513522,0,0,44.32526780975283,0,0,0,1,0,0
3532,10.52840262293092,0,7,76.84051470282041,70.58822039082193,0,0,26.90726688297369,1,1,0,0,0,0
2753,10.0931833856909,6,6,91.81488867030632,5.737701135388496,0,0,32.42123961051625,2,0,0,0,1,0
3843,92.48370272413268,15,5,92.99052059399078,15.256783126098773,1,1,49.39422266854111,0,0,0,1,0,0
7672,80.01890945916668,20,8,53.255012871114666,9.081039804867896,1,0,37.2199075639844,2,1,0,0,0,0
8805,83.66243326312414,14,2,76.70374232116995,49.923583016967534,1,1,41.850360683713326,0,1,0,0,0,0
3854,15.789070130351565,6,3,89.25998195266571,8.615435272913508,1,0,31.840027209262995,2,0,1,0,0,0
5604,18.64920602388204,2,10,80.75406001565105,87.48916099766107,1,0,30.843075088994084,2,0,0,1,0,0
1295,52.49789292010921,14,4,50.46690781858019,97.81747639356476,1,1,28.929693071193718,1,1,0,0,0,0
8235,29.18088395586561,19,7,95.37828153690576,13.174102607089022,0,1,40.19604357312754,0,0,0,0,0,1
2597,18.861958386055672,14,2,80.82090479589178,30.533960547872653,1,0,31.421423948257555,2,0,1,0,0,0
5910,48.91508428292145,9,8,57.56358887050168,40.79451115999501,0,0,30.383791832076362,2,0,0,0,1,0
4850,85.63677889741733,5,2,80.47933107138678,77.97259255310466,1,0,41.26841952295115,0,0,0,0,1,0
2932,70.60013829743902,18,4,81.10005374575647,23.600468531669705,0,1,42.29804101726596,0,0,0,1,0,0
2367,59.722443557186295,0,2,70.15080004872614,49.292177949361374,0,0,32.35527985491137,2,1,0,0,0,0
6364,38.11037500688365,1,0,73.73632742217296,48.12870375331103,0,0,29.210765727890944,1,0,1,0,0,0
5591,61.715051337347965,9,1,74.93842015213214,55.250064591497605,1,0,35.940235286362274,2,0,1,0,0,0
7967,82.11255747234951,18,6,67.86646297110354,32.73551689939958,1,0,40.96019923635397,0,0,0,0,0,1
2591,94.80024620516684,17,3,89.56504184746413,26.96838237127517,1,0,48.68355687116927,0,0,1,0,0,0
1154,13.468123463702558,18,10,87.80023158461313,49.64330652134624,0,0,35.704331698850396,2,0,0,0,1,0
5166,79.52973814905889,14,0,99.30261945867136,19.87529719393397,1,0,47.326138704432005,0,0,1,0,0,0
6230,37.175206959254126,8,0,70.18902519759075,86.59633824867724,1,1,29.588244811942968,1,0,0,0,0,1
3107,43.61176890070872,12,1,64.92352553712801,2.098537189847638,1,0,30.367176063265973,2,0,0,0,0,1
4430,95.0455459238882,1,2,51.68205027922818,97.62799189332772,0,0,33.40281335006833,2,0,0,0,1,0
2649,75.37603857683685,3,6,51.96117655620414,48.99818202117401,0,0,31.52603991069187,2,0,0,1,0,0
2909,56.13825707475335,9,10,78.99948617019554,16.222278750335974,0,1,38.674732124514264,2,0,0,0,1,0
2516,38.92704192546786,8,5,84.10650667425561,22.155241330481413,1,1,35.4788195488609,2,0,0,0,1,0
4661,92.03353226237044,4,3,91.13240884222702,95.39651323276708,0,0,45.66575845989479,0,0,0,0,0,1
767,48.060547700405984,4,5,76.71238105384913,33.4676546165826,1,0,33.98461290222781,2,0,1,0,0,0
8392,27.453520398900334,11,1,71.69466409546402,67.89374133520009,0,1,29.260032900441267,1,0,1,0,0,0
8459,47.007473663676194,9,7,70.96537806989238,95.3823144430746,0,0,33.78095868042943,2,1,0,0,0,0
1971,51.63528646421912,5,10,57.1059426487904,16.042569347865864,0,0,30.376134358196566,2,0,0,0,1,0
5514,64.32205651077413,0,4,82.86867957908765,88.4316008731641,0,1,37.55857404566564,2,1,0,0,0,0
1507,15.239612628040778,1,3,60.09584761236397,14.715219616815078,1,0,21.84188455675653,1,0,0,0,1,0
8384,91.95365118404922,16,7,59.96070112493821,39.58144585165619,1,0,40.179867550610325,0,0,0,0,1,0
3694,4.829810867461962,5,10,82.62173501411525,72.66172452740078,1,0,29.605886460377725,1,0,0,0,1,0
5986,91.57295968111968,1,5,52.54947701486451,23.458906979362823,1,0,33.877975847060895,2,0,0,1,0,0
7221,63.44474480603599,18,4,83.92644259379928,51.69144094510724,0,1,41.857986843226264,0,0,0,0,0,1
431,90.49946365900136,19,0,77.28003401317075,56.24603434579856,0,0,43.84391366257147,0,0,1,0,0,0
5031,76.50593087500624,10,4,96.19791891193978,25.18083221524866,0,1,46.05044323108306,0,0,0,1,0,0
919,44.888711756497166,18,3,97.07801846619792,98.72966845685464,0,1,42.18337365602886,0,0,0,1,0,0
5492,45.139113785673054,13,7,55.95635982925464,10.1949103177291,1,0,29.861948430197543,1,1,0,0,0,0
5640,30.48092024970059,19,4,99.6715572763148,13.512759223567397,0,1,40.87803282784054,0,0,0,0,0,1
5338,32.81387827570731,9,6,70.94809622641614,30.951911482878856,0,1,30.940926957552158,2,0,0,0,1,0
8063,46.32355135837787,8,1,81.66940787232802,81.51226080257811,1,1,34.959061606206426,2,1,0,0,0,0
4227,55.00332665763924,15,9,50.614279782544855,49.85459330136406,1,0,31.05488273313852,2,1,0,0,0,0
376,83.1347367299399,2,6,83.11317565453248,45.42835286797702,0,0,42.038205307748925,0,1,0,0,0,0
7385,53.7993574325407,6,10,94.98630082243696,50.53731380758598,0,1,42.359774584588415,0,0,0,0,0,1
89,19.85093610646611,19,7,84.34009098326625,79.61263688888668,0,1,35.205195794143776,2,0,0,0,0,1
6772,24.63415237920336,12,0,69.81520530474104,62.40111956523767,1,0,28.138709019678913,1,1,0,0,0,0
1396,45.3679264635312,16,0,91.84265165605294,87.1656178504788,0,1,39.39902226025149,2,1,0,0,0,0
7651,28.584204975885942,3,4,72.87455122667146,47.06986554928931,0,0,28.81752226366091,1,0,0,0,1,0
6342,5.5889736739936735,5,7,90.47198113631066,11.308929441574122,0,0,31.257609602212057,2,0,0,1,0,0
3900,37.4580161973194,19,1,64.29193020532283,56.6665041201512,1,0,30.68002197711434,2,1,0,0,0,0
4748,82.47980257078069,1,4,63.7621654983848,5.716136648975878,1,0,35.32501411225597,2,0,0,1,0,0
8206,83.16583397657654,4,8,80.24427670392754,12.815029526340716,0,0,42.20313312696204,0,0,0,0,1,0
1936,23.04227428745175,11,8,76.00269860305042,76.9832140087103,0,1,31.718418952656442,2,0,0,0,0,1
7224,92.74457168546957,4,10,53.15345563166348,92.63998777614373,1,0,36.360059592883566,2,0,0,0,0,1
7928,47.12130116185986,9,10,58.046066128452175,65.65207785931311,1,1,30.765654047670427,2,0,0,0,1,0
744,68.37772619895796,10,3,98.587893868646,94.76988860158876,1,1,45.02435887640623,0,0,0,1,0,0
1175,4.249724383104773,11,9,54.47279069930083,47.76377405728365,0,0,22.15678759874911,1,0,0,0,0,1
2474,78.45718505580146,0,9,86.42087945368716,95.7322195057039,0,1,42.56855714615041,0,1,0,0,0,0
2350,93.97176113271382,9,6,79.8133567269189,68.7295447284305,0,1,44.60892402196416,0,0,0,1,0,0
7667,34.520011222215786,9,5,86.39513929388326,11.99361107017638,1,1,35.60214380816382,2,0,0,1,0,0
2198,78.29776285318216,2,4,89.36951295593751,77.32524344643046,0,1,42.484451200354044,0,0,0,1,0,0
2252,94.95888071509889,18,0,53.4908502486398,35.480056976288886,1,0,37.27985360330974,2,0,0,0,1,0
7169,19.105877438758714,10,4,71.99750107310864,30.706737122853863,0,0,28.45830826090916,1,0,0,0,0,1
5879,41.32615712982281,4,2,83.60038497013967,32.61635782483177,1,0,33.998823774410006,2,0,0,0,1,0
6429,20.641672195325924,8,1,58.15064248333686,8.716826767296737,1,0,23.280693740159727,1,0,1,0,0,0
5280,2.5261014415773864,18,8,65.84244301003717,63.79781756531884,0,0,26.58743116249508,1,0,0,0,0,1
3218,88.75126207781513,7,6,88.74313649526728,54.38850827298887,1,1,45.888168122586904,0,0,0,0,1,0
1593,80.60681536005204,0,4,52.13154568342488,23.705292679713185,0,0,31.26869046983683,2,0,0,0,1,0
3842,87.62272880378765,20,3,65.07662627990656,72.94326669478932,1,0,40.73507906865375,0,1,0,0,0,0
2881,41.57491963871665,0,9,93.26751195229616,38.00944455355789,1,0,37.983739120657845,2,1,0,0,0,0
2506,51.2320152906511,20,4,71.12149329711485,17.615356505196544,1,1,36.27821074145166,2,0,1,0,0,0
2982,79.762601817686,16,5,98.3839082017557,88.25750546543237,1,1,48.95244078771019,0,0,1,0,0,0
6847,15.776927801891814,9,4,71.66666636605707,9.339381733231388,1,0,27.52984691415765,1,0,0,1,0,0
6802,79.18148891184435,9,5,86.96506865105381,88.12654585461152,0,1,43.81218859944812,0,0,0,0,1,0
